1,-0.5,-0.5,0.1
2,-0.46464466094067264,-0.46464466094067264,0.1
3,-0.440844153802707,-0.4206726714476369,0.1
4,-0.404572829475132,-0.3862576887871173,0.1
5,-0.3619486494983382,-0.3601199903171699,0.1
6,-0.3124312236210502,-0.36704996394535105,0.1
7,-0.27856435314332795,-0.33026633872916034,0.1
8,-0.24075804568719333,-0.3629876332715867,0.1
9,-0.19912799179895266,-0.33529397671882755,0.1
10,-0.16703622998036693,-0.2969518481475137,0.1
11,-0.21465621919656794,-0.4056337896500141,0.1
12,-0.13001074189054518,-0.2633495679910947,0.1
13,-0.3619486494983382,-0.3601199903171699,0.1
14,-0.08131352493847627,-0.2746889269290212,0.1
15,-0.03233955237173386,-0.2847661294690103,0.1
16,-0.13303975359828774,-0.2134414014441822,0.1
17,-0.48346595519204694,-0.3945310944805208,0.1
18,-0.11035947710458055,-0.1688812728742488,0.1
19,-0.07665679723922071,-0.13194715084741476,0.1
20,-0.04362464073111732,-0.09441214536687483,0.1
21,-0.1132352065508345,-0.09785873680052715,0.1
22,0.017148620721163327,-0.2919020053036537,0.1
23,0.06712264361502476,-0.29351353743296843,0.1
24,0.09885158476928611,-0.2548706300212658,0.1
25,0.13162919996151293,-0.21711314146190447,0.1
26,0.15501598730947386,-0.17291972365403113,0.1
27,-0.15303599969906273,-0.06759494878957338,0.1
28,0.19843994195962325,-0.14813343384410255,0.1
29,-0.18650237383727403,-0.030446573292907834,0.1
30,0.21845883915023429,-0.1939509387442141,0.1
31,0.2195323819095632,-0.10280012404922681,0.1
32,-0.23502962125992813,-0.01840056741624852,0.1
33,0.2192340522302552,-0.05280101406312362,0.1
34,-0.3124312236210502,-0.36704996394535105,0.1
35,-0.2562554576798802,0.02687043730281461,0.1
36,0.13162919996151293,-0.21711314146190447,0.1
37,0.10554697114441042,-0.16565223167531573,0.1
38,0.257484147474387,-0.0205996132579592,0.1
39,0.24472982430148105,0.027746299086323582,0.1
40,0.26850552500934066,0.07173170639204582,0.1
41,0.017148620721163327,-0.2919020053036537,0.1
42,0.3125249470820186,0.09544437137064817,0.1
43,0.07811219573112506,-0.34229088611334996,0.1
44,0.1278450641847108,-0.33712931703231136,0.1
45,-0.2779540714562453,0.07191674858558383,0.1
46,-0.27672055860268546,-0.04600248299256823,0.1
47,-0.38516626651844593,-0.3158374626125819,0.1
48,0.1381612936641144,-0.3860534972434123,0.1
49,-0.4075776492724654,-0.27114149050040115,0.1
50,0.26725868668207065,-0.2048401481218284,0.1
51,-0.25332088087059906,0.11542773480252946,0.1
52,-0.4292914081785203,-0.22610247769850103,0.1
53,-0.3021147602528866,-0.41597409483771686,0.1
54,0.09885158476928611,-0.2548706300212658,0.1
55,-0.28439389053883324,-0.09541017446867037,0.1
56,-0.3333051901531172,-0.08503304721486152,0.1
57,-0.3333051901531172,-0.08503304721486152,0.1
58,-0.2881597242597728,0.15129213206924264,0.1
59,0.18615555504300269,-0.4000731575351224,0.1
60,0.23076737489405022,-0.4226515881621098,0.1
61,-0.3124312236210502,-0.36704996394535105,0.1
62,-0.13303975359828774,-0.2134414014441822,0.1
63,-0.2060427447808395,0.13169973061982784,0.1
64,0.23575843505893923,0.10951567256528282,0.1
65,-0.3246409509477042,0.18548453033762627,0.1
66,0.2192340522302552,-0.05280101406312362,0.1
67,-0.21465621919656794,-0.4056337896500141,0.1
68,0.3125249470820186,0.09544437137064817,0.1
